Rank,CommunityID,Address,Type,Stake/Balance,Special-Interaction
1,153,pc1ztetr6zentr6ghca6zparkp4gu7muv47nm8a84k,Account,0,
1,153,pc1zk9lt3v2vk0gdnelqy3nptvjyhd4spzwh9ll6ah,Account,0,Send to 'Xeggex Exchange'
1,153,pc1zae5ur9500g2kyfc0pz75m7n6dms6fwe34f9fca,Account,0,Send to 'Xeggex Exchange'
1,153,pc1pjsd89l25dde56jqsem7q7phnwcq7794yjlxwj8,Validator,1000,
1,153,pc1phauep4muz4a9h9za5cd4csjxsknp6p27v3k4kw,Validator,1000,
1,153,pc1ppqeg97s4x6a34c3k80x95egjjd4l8gkva7y8cw,Validator,1000,
1,153,pc1ps5jjhg5n5qmdh8q9fmrcz8e6rxp4m7zrk7k83g,Validator,1000,
1,153,pc1pvjtyyfguxheck52c7g2essjwtlvw6rm38cyfre,Validator,1000,
1,153,pc1p0386arxwz2ua0mq707wvhv6kp4mrn22q8cv548,Validator,1000,
1,153,pc1p0kx7qwysjdag72pdqxyt6kp0z75l2pqdw3ld3k,Validator,1000,
1,153,pc1p2yc52e7j6ru42vfne67cgjy9sxq5h0a888psga,Validator,1000,
1,153,pc1p3evdl2u34fk0tx669gqfk8xe6puugry6un7ymt,Validator,1000,
1,153,pc1p3hv2gzxmkd9uxpw4hzmvevup4d7ss97lrrcezm,Validator,1000,
1,153,pc1p3l0c3tyzeu02h3wzk6thfh3eqtkeqkf8zlcfjk,Validator,1000,
1,153,pc1p4348fz3prvzsnnfyuh360y9qryu4uda8c0cjlj,Validator,1000,
1,153,pc1p4665et497kt2nevpcn4umvu5mft4pj04xup70v,Validator,1000,
1,153,pc1p4edskmyeu9rxdv9l0cstqlvnd7ajut03yr30me,Validator,1000,
1,153,pc1p6q5zgvuw93svsfflxqep6ve38fmfdk7fx6q539,Validator,1000,
1,153,pc1p6q8urxtvexjqrpm689295whypr87yy5mnwr4xt,Validator,1000,
1,153,pc1p6qwt42a3rwyx3smhv7ss5p2qu023v2tdu66dux,Validator,1000,
1,153,pc1p6s2vczjysfvgukf7778fscdn3z36e3xekhra42,Validator,1000,
1,153,pc1p6vvjmuusz885uc5q90dcmm8pr0jlhycqx7decc,Validator,1000,
1,153,pc1p6y3gev52eup7gvx8cn43fqk86c0q7dlg7euutc,Validator,1000,
1,153,pc1p72yrweq9etzc6um35geeakkjwxddwmav7w2kep,Validator,1000,
1,153,pc1p7c4pqvpsnhghvja6nu0s4pefyn25qp4uag2e7p,Validator,1000,
1,153,pc1p7gk9jmez4knhx79mcluh27j588et9fhwfjyxky,Validator,1000,
1,153,pc1p7ycqa3wf99edgdz77nxj4assd2mw53uysvuann,Validator,1000,
1,153,pc1p8a3dkclkcwn55mjwqg6jl32ryfnhz4q500x695,Validator,1000,
1,153,pc1p9lpn96lfvpaaqsv6dw652segt3rk2vlcp09008,Validator,1000,
1,153,pc1pafm2sr5mfhvurl0avuh9qldqtagkajmwmu3umm,Validator,1000,
1,153,pc1pakqnm9q5hy6j8zyqx6gzcgavy65tv4hr4s7w7e,Validator,1000,
1,153,pc1pala9ut5ffyc6ze6c3dpnw3r2j0gu67w8329z80,Validator,1000,
1,153,pc1pamk7ps3tyka65qm5at8u8u4a5v9qgf5sdlh0fw,Validator,1000,
1,153,pc1pap2jpm5kxms6aajqs35yvlq0cm2fweju5yh38f,Validator,1000,
1,153,pc1pcdnyh78vcq7npsdrkzsrszcn6xqe09w4xqpymr,Validator,1000,
1,153,pc1pcj9tp2nxr6cay6akkudcp4tf2ql38e7se542la,Validator,1000,
1,153,pc1pe3ysccnppp5q3ve2z86xzzrgpv5rg3nsjk792d,Validator,1000,
1,153,pc1peatq5pcx7nc2gwyr3hxv0g3telculapqd74rez,Validator,1000,
1,153,pc1pew8xd79kgjmh8aj3tznxesrwzh4gzkfvrn70jm,Validator,1000,
1,153,pc1pfmcm346rf5h3jzsln3prs8dcjuxp3kzaweu096,Validator,1000,
1,153,pc1pfz0l0v6r7e2xg9wq3c2a43ddu40vagrqrg4nvg,Validator,1000,
1,153,pc1pgkgru33378p3z2e9s2ysdmjt3ps6x4nluw7kne,Validator,1000,
1,153,pc1pgmqavfev6t7pcgzm063xu3f8j7czsvqn8ymnm4,Validator,1000,
1,153,pc1phnzxl0yhy4gmj9q73aefwtapenxflz9wmprlfc,Validator,1000,
1,153,pc1pjdc5nk8wuk8zmygt70v3fzregzrrj953jr9was,Validator,1000,
1,153,pc1pjh599pugvhrdjr6rdtmwd08p439prmepjr2qmr,Validator,1000,
1,153,pc1pk787cy4233qm6muh6yma9jgzyn9kml68kh53ns,Validator,1000,
1,153,pc1pl2qtqcx9fd7vmgkhnf0s5dljtsg63trfzqnw64,Validator,1000,
1,153,pc1pl8pjx0t95crc6xhcufuhucxnjq9q8egx7q7yjg,Validator,1000,
1,153,pc1pla6mlntnjds2q4tmxnfrtgsjmlz7cvk8tjcnya,Validator,1000,
1,153,pc1plewtz09yzw4he4n404ejw393v3xs49jgqpt8h9,Validator,1000,
1,153,pc1plvv2a6ptkw9l60c4exqtgec9m7cavudw42u3au,Validator,1000,
1,153,pc1pm5gkh5gk9djyayy6y3m65n0vaj8qc5x8xqv00g,Validator,1000,
1,153,pc1pmhc7a7yzzkn35tap0mm7kufpy5nar49ty6u79a,Validator,1000,
1,153,pc1pmnn2r0ek3pj6kux9l0k9k73fql63nzarwzcapl,Validator,1000,
1,153,pc1pn53syen3vvdclgzfz2jt3njr2el4sdr64vnswk,Validator,1000,
1,153,pc1pndsw077auqp760cxd46pakscgcvs624h8njxlh,Validator,1000,
1,153,pc1pp8g5x8mnnctxersapx453w0wswq2rq5778k548,Validator,1000,
1,153,pc1ppntvnpm8nc8yhpdvktrd9cvstmzcz9mmflvh2u,Validator,1000,
1,153,pc1pqpmppp8q6q7n3ntdhy52wz265vn5c6lst0mkz0,Validator,1000,
1,153,pc1pqutj03nhhjlcqmk7ukpslavdzc3543f052japl,Validator,1000,
1,153,pc1pra6mmptysavj03qxj4gl38j3r3mnucy7nk3tcv,Validator,1000,
1,153,pc1prkvw0lxmmac8t0juupzl0gqzcsjd52dd5kztzk,Validator,1000,
1,153,pc1prwvp2ava07dlqts856a7dv7k0qhf06cppnxrhq,Validator,1000,
1,153,pc1psaaxstxhx5jleatta5cw5c2qalfzulvhartxzs,Validator,1000,
1,153,pc1ptp4dr4732lx5psukutxvu9l5k59etv3a8g0zqj,Validator,1000,
1,153,pc1ptycg574f8quz42m7zwntmknlgypw6ymx54us59,Validator,1000,
1,153,pc1pu799gfdjn42jetz8j088p6fajn0y9urqv930gh,Validator,1000,
1,153,pc1pu9yz67vet6thlc6qs0g4qpa69umnz0su7v8ytk,Validator,1000,
1,153,pc1pv50k0fwalrnvju54e3unu93pu253447a9tmqk0,Validator,1000,
1,153,pc1pvt5jvev3leae9y0nlmdwktg6p0a23mez26v6p6,Validator,1000,
1,153,pc1pw72wp4muykwwv4tqfd60f4d4e7ws6hu7qsl832,Validator,1000,
1,153,pc1pw7f204qw4t6xwcpkljdysrvulen3hpuu3ux9y5,Validator,1000,
1,153,pc1pwmr3y5q2prt0hqh7f55q8gah9utnstja4s8huw,Validator,1000,
1,153,pc1pww7c877fdtx5xa8xyx6n9w7zkeym2a7y8qm3qj,Validator,1000,
1,153,pc1pwzgz30mp7jddk8wkvuex9epnj5mps6329rheru,Validator,1000,
1,153,pc1pxg3puerw0wsxwkxp8x8j7edmrgy6gk589fy07f,Validator,1000,
1,153,pc1pxk3w7zr8n2tunvjrtmrhhm6fdgf8tculcs446n,Validator,1000,
1,153,pc1pxuvk506wz3m5h363tafpf6xdjlumgulp7k9ht3,Validator,1000,
1,153,pc1pxwx5efnwwugzywwaqf799ww603lt4m94q5rlm2,Validator,1000,
1,153,pc1pxzv2z9cp7e3l35xkgx7dzdy4vmjlt07rdrdqf5,Validator,1000,
1,153,pc1py45upxkfsaheefctf4vml8s9zsjshltwdx4k2z,Validator,1000,
1,153,pc1py6l8wka0v0qpxtl7mvm5xserqwe5k35lmnslsw,Validator,1000,
1,153,pc1py8zc9au3nfqey3fwp7p0fq8wq6zkfuy2t5nmp5,Validator,1000,
1,153,pc1pzdweqhzrumldekrs9yew6ldvvt0z49fnvn0yzw,Validator,1000,
1,153,pc1pzphswd4msrw79ns03vpq7q9g7cdk5sqr8j7sra,Validator,1000,
1,153,pc1pzyztuhlqp9tcr2qktzc89jr2kzmfyuu4gmyyqr,Validator,1000,
1,153,pc1pmzt9adlgd7unaduu87unpkkx3mykpv62rwvjc8,Validator,1000,
1,153,pc1py9ft20gcpsckxr2f7mna5nwa8umahzs3hpflrm,Validator,1000,
1,153,pc1pzfvnnh6ryuxmuthqgzn6qehr4karrgkgmw93up,Validator,1000,
1,153,pc1pek0zt7e7us2glwwdnd57mg47qxvajtfd2m3s4d,Validator,1000,
1,153,pc1p56wu08ncdp30f3pkvg8k4j4cvd32em9qd5f6gl,Validator,1000,
1,153,pc1pxjh06rz5t6avcxnqurua5x34skp69pnhyg6xfa,Validator,1000,
1,153,pc1pzmmun6wqc27juep67lvsmaxm6hpdhepsvykjdx,Validator,1000,
1,153,pc1pk07f86a8a7sm9yn9nkp4ex9vjpqu4psaevh0cx,Validator,1000,
1,153,pc1pjujdxxshu54yxwu8az9ss42azc042x2f0ffw9w,Validator,1000,
1,153,pc1p3amnk4v4lqcesxzjrsvjr7nx8javf97cdsgx38,Validator,1000,
1,153,pc1p54qvddmzv2r2shqrwaeqstjwrdvapz63l40p3w,Validator,1000,
1,153,pc1p66zz8663vxyec73a8m547k9gnpqdkjgds55mry,Validator,1000,
1,153,pc1pdfedslc08gyq3xjzgrprdrat6dyqjyqa5el3sk,Validator,1000,
1,153,pc1pgxdh2ssshheanphcncnmsmyypw4yl85csykzrz,Validator,1000,
1,153,pc1phtn6dkdtdh9x2dfqzktt8hxwydgzy90lz6u8uj,Validator,1000,
1,153,pc1pk0zl2tgcvz0mxk684klqtdq5cjfprretht3qtg,Validator,1000,
1,153,pc1plydej76w95wgp0qsrzzlpyq8mluwnm627chv2v,Validator,1000,
1,153,pc1pmxsv9gj3lpu836rxyzpkn93ketdajve9wnmkut,Validator,1000,
1,153,pc1pnsk6enhhhy0lj2yfdl3azm8jmge2vsdde4uqq8,Validator,1000,
1,153,pc1pq6x8p6lmxwzmdqkzyrdh9894rsaa07qvxcdam4,Validator,1000,
1,153,pc1pr4j46mqj5pe0lvv2f9kdmutz5yn5f4fnmhddmy,Validator,1000,
1,153,pc1pr67snldp7gn9gx7c6rdqu8yf6kc70c7jdmy0s7,Validator,1000,
1,153,pc1pu7sypt5rl8d08ykekhn6rst30rn2arp3kvc7et,Validator,1000,
1,153,pc1pxz9aalsj2x3rnnhy6fqyldgafdgq9jke2ysm4a,Validator,1000,
1,153,pc1pzf0zem47xv8dm7yx8kq66fu0nauqj55gxupn50,Validator,1000,
1,153,pc1p46qs9qljxwhsuyx0se7fuyx9p563jzpmh635hw,Validator,1000,
1,153,pc1pg4ynfncr7n08xqy7qu5gw400fpc9fegzdpuyjp,Validator,1000,
1,153,pc1py4xk4cnu0eca2f7xkwnx58rf2t6jpruh4sap0l,Validator,1000,
1,153,pc1p8u3gc53m3hrpr87sldeuxzpnffv3atck4dd89q,Validator,1000,
1,153,pc1pdf6elrqwhuwjcszq8avx7vma76nhu7y4gzvxg5,Validator,1000,
1,153,pc1pgp3fneul08awyz7r09qg7n8vrug5hnn6te4ftf,Validator,1000,
1,153,pc1pfp3099ffw7fucgvjgcjsf5694m4pt9crhnzdva,Validator,1000,
1,153,pc1pe2tduqv4qftqk7zqhrmg5ke05nw6fvwzqquv4r,Validator,1000,
1,153,pc1pcjzhnkqj9uv3huu0ynkkmt377wj95050kx08e8,Validator,1000,
1,153,pc1pflky3gew77qu88edref37avrt7ufzqpgme55ml,Validator,1000,
1,153,pc1pha2v6qrwfh9usd58829mw93yeckm5k97ll3sq3,Validator,1000,
1,153,pc1phzz85u8pwmtsfplekmlnq4k82ak40lcg0szz0l,Validator,1000,
1,153,pc1putd6yhgaqq7p98mn6wp33hnjhecest7le8y5m9,Validator,1000,
1,153,pc1p0e8qd5c3c38kdkavdhvtl3me7ah8tz67s68jmm,Validator,1000,
1,153,pc1pdfvc5xwgeuummwfdqt75cux0ascthwl4ajfvz9,Validator,1000,
1,153,pc1pk6f8d858d5d40q96sg5pyejvy9pcdvypp3al4a,Validator,1000,
1,153,pc1pl3n5rrdp9dqhzn00knyqxtvdsdugpr80wz8ku3,Validator,1000,
1,153,pc1pm9jhsja6qfa5azyzklssw76qx6sd4h7mrt22qc,Validator,1000,
1,153,pc1pqj62nuv52cn6htn6x7d0qcg8h3rfmy99m23qze,Validator,1000,
1,153,pc1pr8rlmgprjrpuzhp96n06w9cpq9u3neft4md63c,Validator,1000,
1,153,pc1pr94wk4gnt526cxx0e6qgsve0hupyzmqdwtr2aq,Validator,1000,
1,153,pc1psx7wdgkgvxw9ag5ekxqdmt9d20vjvy7jz3q0gt,Validator,1000,
1,153,pc1ptnwelm0w3kcrn6xrxkkhq9y6cmnga3wttnm9rq,Validator,1000,
1,153,pc1puyxrvnagf70r3jtwpklfyaqmz7845v30t769fh,Validator,1000,
1,153,pc1pvhl9gfv80y0aenjwyuy0fuhxhn4d0azjasghu5,Validator,1000,
1,153,pc1pw0w7a6qp2jmc7wjmul50tnresa70aejn335dzm,Validator,1000,
1,153,pc1pyeg9tdqmfy2m9wskuuyqgfdulnq0gg5r88g9e0,Validator,1000,
1,153,pc1pmmwg50d942j9st4q7eqvl973kp8r07k67vp6w5,Validator,1000,
1,153,pc1phhppmes2ct8j9kx3mrpk6g3zw8h3mr28nqylgc,Validator,995,
1,153,pc1pgmq4jgf40p62ywemyf82ugfrqtaq2eq8ddryte,Validator,976,
1,153,pc1pf5sg8k3dau6mt4e9l074p49r974rn4h5jt6lhf,Validator,900,
1,153,pc1pg3wpvd3ldxql82rf0zywc92n0fju8jsqugmgek,Validator,848,
1,153,pc1pewd68vqhapmux2a8lfy2yuka7k7p02rfv29tmc,Validator,800,
1,153,pc1ppns8uddwhxwmsx5q9jpuxnrk2a264wqld0d3dq,Validator,800,
1,153,pc1pgs7pv67nn3s7f4slgf3feehy2lxsj45vm5uc3m,Validator,800,
1,153,pc1p36yhpvmv95jhe6m866yv598hnxkvpwnxsefe7u,Validator,400,
1,153,pc1pjlv33n5zap4q00zltqwfp4lglmwnjafuwcjzxn,Validator,400,
1,153,pc1ps4cpq9pc69ww4e0emh59938f8qdwe4j03hd9ap,Validator,400,
1,153,pc1pvc03tc52lfej68we4h3j59fvt0nnrw89w7mldq,Validator,400,
1,153,pc1p2m4f07hct5qe8526x5aqmpwrl5fka2mfw059nf,Validator,400,
1,153,pc1p705rmq9dkcmq5asp3tnxn8ku36setq66e6ly8c,Validator,400,
1,153,pc1p96cnc745wqyyrlvhejnkqlqz4vuku9lkpdfqrg,Validator,400,
1,153,pc1p9qme9aapzaweta6z8kjgpvg7pqu08xwdgtakcn,Validator,400,
1,153,pc1p9v282axr9vcy2avsyhw4v97fv4teryqgjfsd0r,Validator,400,
1,153,pc1peapfxamyxpugthxqsd5xyg7cz745eljxwahg9t,Validator,400,
1,153,pc1pfenk4teq0kn3reypjmtcclw29pne4cq4c0gjje,Validator,400,
1,153,pc1pg8vqwe3kn85yelpj0y4k2003755sz6elvjql8l,Validator,400,
1,153,pc1pk0pxjh7c9ag3llcq6zzechtv5dncmjav2nm805,Validator,400,
1,153,pc1pl27mnc8k7dwxj8e9ku3tvlufm0mhzjur6mgpfh,Validator,400,
1,153,pc1pndwnqvat37qcdjg0uh06v5x2r8utetf76ck4s3,Validator,400,
1,153,pc1pp2279xpfq7pnezaqvew6yfpmhgnwayzl54krcl,Validator,400,
1,153,pc1pq2g6eaeht0ckkujmlxnq26gwcycawamwjfzg56,Validator,400,
1,153,pc1prv0qvpgw940jfcfdhmx7t49l5fgz3eczyt4ae5,Validator,400,
1,153,pc1pt3t5qgnj9zckultd7nsl3cqj2g90g8hc5j9jrp,Validator,400,
1,153,pc1pta28jgvc953cuggh7cgex93v7ncvfk386yv97p,Validator,400,
1,153,pc1pug0hkcnhg9pdy9ulmsq2r6wcwsxpmfm2t94hkc,Validator,400,
1,153,pc1puh93puysyvfqvn5gckg62tqrsuzfewh4p9rm6k,Validator,400,
1,153,pc1pxqrknhutl353e0jkp3c93nlzectaj90k9ggjxd,Validator,400,
1,153,pc1p3zakg7m4cvnzys7yce37ddq7y9xkmsu2wq7maq,Validator,400,
1,153,pc1pcyhzvam5292x2jlpufxn8qujg38v7vgdelxrly,Validator,400,
1,153,pc1pv4s52vlkd9hs785mv6pryeafngmc2sp8mte9p3,Validator,400,
1,153,pc1patfzyjf36u0lgsa3tnsdp4vmfsfvvwsnu93zph,Validator,400,
1,153,pc1pk9amga0tglft2tcatmq9q9ld0a0kagznfp4fn2,Validator,400,
1,153,pc1pwxg2suu89t0st2cuma3a7cxcqfzn9flv9v8cj9,Validator,400,
1,153,pc1pe5sakwlzdyxlrgv78kwaa56k4r3vvhtp7eunz7,Validator,400,
1,153,pc1phxup8drqczwsrwrrvdeqhfcwpj23p048jp770h,Validator,400,
1,153,pc1py0v465ynu3ejsvjcl5mqnkspsjhj5vwuw4wvsn,Validator,400,
1,153,pc1p4rx4jmpz6r624ev607p3k3vpgy6dqfxacvtgay,Validator,400,
1,153,pc1p7z4yf4ez7sw63mlkdg6qdp3ewtmnwrw5t75ktc,Validator,400,
1,153,pc1pgntywlrvu3mrcnqahnt6ccqwggphx4e7ysax3r,Validator,400,
1,153,pc1ptlv7t2zuhkp8mpw57je784ptse5u9jwk9w7xg5,Validator,400,
1,153,pc1p28eh82q2nnxcq25tnket3yufcumcnnma0tnkcu,Validator,400,
1,153,pc1p47arkcr6za2993qkr5ea35v9hj3zd0cyfeurs4,Validator,400,
1,153,pc1p4uar29g5ns6n4ewpl72st94rhpvjz4lqu62wyy,Validator,400,
1,153,pc1p8k60trps0j05e55w6yk2vq5dqrarl0yy8njded,Validator,400,
1,153,pc1plr6uzj4z8rp5zhe29fkfgajhq32xjmwdy8qcrt,Validator,400,
1,153,pc1ptzljqyyrtp22h538wfaf523kw3s4d22dpz52ds,Validator,400,
1,153,pc1p6a7k7zw7ztd4ts3jnk8ev32ss8a02ycj8dj968,Validator,400,
1,153,pc1phgjap9crwynyh06gygmv6yrw4crlm2rtxvj4yh,Validator,400,
1,153,pc1p6xqsljxez67tlzyfy83vwtr8tl6xpd3zc5dzev,Validator,400,
1,153,pc1pr8dg5py8sqm8ck53w3y0vncczwtl36jqfg93xx,Validator,400,
1,153,pc1ptw7sr3m9d5xwjrs8ckkk5r75at3erx8d6zwnev,Validator,400,
1,153,pc1plrp5zqsmeua8cl67htsajeuuyc2m3farghzyux,Validator,400,
1,153,pc1plsn74lyv3jat3twaaftxluty57ccl4xhpfxmmk,Validator,400,
1,153,pc1ps8f7h7cezy55dlql5nu9r2cvhfh6endkq779s7,Validator,400,
1,153,pc1pauxz5hqj30eejg9yntp77s4thxzl4d64zpersx,Validator,400,
1,153,pc1pe5em7duf6usljyx735wp5yrrqz87wnq06ddesx,Validator,400,
1,153,pc1pqlwt6smlmwazflxueh0prkau0f2evaghzesjmc,Validator,400,
1,153,pc1pt7kuv2neu20pmsys50d2uycmcuxeqqxkm3rrae,Validator,400,
1,153,pc1pz3kqqg0uqvpeh0ydhw20zju35adaemnm8dypvw,Validator,301,
1,153,pc1p98fpv007yy2vka4kp7vj67d7uk3mek60hzk4sw,Validator,300,
1,153,pc1pct4ah3sr3xqzatvq495zth4ddpn4thcqsh8xyy,Validator,300,
1,153,pc1png2fm8hsglj2pks3ywvrnl3skdr6dewxl9nq5f,Validator,300,
1,153,pc1pq65kmehhla2x4yg7ek07meyrrtm8nxcq0feft8,Validator,300,
1,153,pc1pqka5esf6u469grj7rc2zcut4xyf6ju9da4ltx6,Validator,300,
1,153,pc1pxa7apaj7taksep90ya04aagnmylz2c5h9ce4dk,Validator,300,
1,153,pc1p29q2v46p86t6xrc7kpsmzdcmhz0lum5w8dpsxm,Validator,300,
1,153,pc1p9yjm4wkdj22lcxv34anvmzq95rc7ja7xpruhpt,Validator,300,
1,153,pc1pqdakx7lmngfgwkgactukk2e0ccc6sajtzxggql,Validator,300,
1,153,pc1p4anmlp220fljejlu0l0etha6sgjp4eaefjm3zg,Validator,300,
1,153,pc1pru95tyt09qxcmkspwvqj62t48rflx3zn8yz0fr,Validator,300,
1,153,pc1ptca2y2cz0k2u762tlptec0qr0us5u3al8ynw4h,Validator,300,
1,153,pc1p3l0gs2vttt3rgmqjrdz0h90t950c3eef5g9p2l,Validator,300,
1,153,pc1pnu886dlww9mgadj273trpccugt8cu5apd7n2zs,Validator,300,
1,153,pc1prg9ww24zqvr7wjc5yp8k8vajqvzeradgwzq45l,Validator,300,
1,153,pc1payl6dugt3c4unlqe9fkhgdkq2580ytcaycmv47,Validator,300,
1,153,pc1plkdx3d05du39lwvfwkvqdk0y7zp88mwkq6wu8c,Validator,300,
1,153,pc1ppjaqar308qdsp705yh4q5c9wwqefws8nr0m4tx,Validator,300,
1,153,pc1phjnu6u5phuvjxt4jl78f0kvyurw226jl583tg5,Validator,300,
1,153,pc1pxrvs4hsxq9y7kmyvmkv0s4drkh4xd2xaj0jly0,Validator,300,
1,153,pc1pg9hs8fkgn4mtrw308umh03fd9ynw34ya3x77hv,Validator,300,
1,153,pc1pjmqqk86jpvu7jrj4qnlp5ldxr3y8mq690sj0yx,Validator,300,
1,153,pc1pw5y9puzsczqvmh0gssdawlvu8naqyjulv48j8j,Validator,300,
1,153,pc1pdj65a3c6p4a0xs69edvwz33hxvatgf6k9yfhhj,Validator,300,
1,153,pc1px7a84u8n5yxmss0yeck0zz8ja2hzl66wz0w29k,Validator,227.6,
1,153,pc1p4neyqdceyvu8ckpa4wqzfp5sz3zragfr9q0cn6,Validator,200,
1,153,pc1pfgmk6cmt28mhn0cvkee3d47fhf5tlcmuzucawe,Validator,200,
1,153,pc1pfrgentxr4f70gqgmz3zhvax0ehe8lsygmjpdhr,Validator,200,
1,153,pc1p0n2ywm203dgajwngnmgah4k3erl6zl8e7w8xca,Validator,200,
1,153,pc1p7wtxmz0nc28p9ued5vwpm42pz5m7a8lqhzukr4,Validator,200,
1,153,pc1ph30qhatmlaumhy66wrcjk5j8zfw5kcptm9yqpd,Validator,200,
1,153,pc1pnqcnnq4p349n8qn2qndw5fm2vmztkefq4kgqa3,Validator,200,
1,153,pc1pr99gl4k5zk0e7tdvxvxj0sak5rcl5crclpx8hm,Validator,200,
1,153,pc1pyq7p5a6gedc465dj063m5yzuqrc5q4whj5fl35,Validator,200,
1,153,pc1pnumtn3g4lfc2gvqyvhvu5edpukceeh44zcmuq6,Validator,100,
1,153,pc1p9cs8ucsv40aghenzx0w43aevdepssxszcus2pt,Validator,100,
1,153,pc1pfwfx4zhpex2a4veyvn826eapfj7rsl5st4u6sd,Validator,100,
1,153,pc1pd6nzvea6m6d2ft4qszrnd0er02p6rlr7antdmc,Validator,100,
1,153,pc1p6eapgegdu9y8xvd209gzdlnntzsqxjulhj3zwz,Validator,100,
1,153,pc1pgql4dcx6qfzqj85p3503npmfqazzkddsnfykys,Validator,100,
1,153,pc1p9ev7kfvh8exs848wqm77havplq0rns2pq9ch6y,Validator,100,
1,153,pc1pmj7gxlhnlc3zgqgqn64pqg825wj7vdjxusmz46,Validator,100,
1,153,pc1palzwr5m2rccznfn4glvg7lspun8u3weaz8an8y,Validator,100,
1,153,pc1pqzjxa5hq465amatzc0d4tdqferw3p2vlag0n7z,Validator,100,
1,153,pc1pp2a73eks5tef49wdemt9mcnpjf7rf4gqcf7280,Validator,78,
1,153,pc1pmn8ak96433rxfwt3yyg44lckjk2hevfhhzcdc9,Validator,28.6,
1,153,pc1pk2q40e3zl6rw3w700kmw8zqzeyzd6rlc5gp2ew,Validator,28.6,
1,153,pc1pg69dg7hqlxsew9rwu6806pqf9lq8y5mg2t2s67,Validator,27.6,
1,153,pc1ppgmqveu30cs3lr6zfuzu3m9py5qt2k52tpun3s,Validator,27.6,
1,153,pc1pkfmu53u9auw7v9nark0jx4jtr2xqa22497jjlc,Validator,27.6,
1,153,pc1pqafvappc5uwqwlnk5lns3emegltutnszhuznc6,Validator,27.6,
1,153,pc1pmkf4k7z2mm2739fv6z3p596nsk5fryqrc8slda,Validator,27.6,
2,165,pc1rjssvgmfd702dt66x9rjakumh2ry3x85s22spz8,Account,105867.485410247,Send to 'Azbit Exchange'
2,165,pc1zgwz9lrknlzg7se6urapk0yluzjkwesenlswmzm,Account,3444.87,
2,165,pc1zgfsv2su4yddxwqlcswsc3s7k2q6atyvdq59zs8,Account,3184.36367276,
2,165,pc1z65sg270d6asnnhyfn938cy6vrvga2dn2zrmk9v,Account,525.91715404,
2,165,pc1rpzg99d94fje8v7plt7l85cgq534lr0z8nyxzrz,Account,512.38,
2,165,pc1z2lpy4smzffs8u0w8twzdg48yfg9nvmvmcx959m,Account,383.74615384,
2,165,pc1r3j034fzm0xzgpcvmu92ptdw7g46gldtk0h2nwh,Account,328.69335377,
2,165,pc1z50tjhjjzxxg6yyvhngs7k4e8cm3pvqp7nh78pt,Account,290,"Send to 'Xeggex Exchange', Receive from 'Wrapto Lock'"
2,165,pc1zjg4d8j5gnmdm2jjtl04dpq03unvwjcs2adp4z2,Account,272,Send to 'Xeggex Exchange'
