Rank,CommunityID,Address,Type,Stake/Balance,Special-Interaction
1,252,pc1zjg4d8j5gnmdm2jjtl04dpq03unvwjcs2adp4z2,Account,272,Send to 'Xeggex Exchange'
1,252,pc1regnkrce39tlqcyxas6kk0rcgdfvhycr5vjwz9x,Account,264.88766232,
1,252,pc1z5qg9nxusgt0xzkjudrkgcpft6k5rghels73k5n,Account,205.020000002,
1,252,pc1zxwwptw444sqms5mde58438dezmk8ca6zekuxxq,Account,188.86618394,
1,252,pc1zl8swlmear5m8unlu5tv6q6tl87y7qva08jzgve,Account,185.7885,Send to 'Wrapto Lock'
1,252,pc1z70srze87nyzwymv9mt498w79ppgy5fal7lwdek,Account,148,
1,252,pc1zv8srpg427z25h40zu8dxj33cdgrkx5jp93zkdz,Account,143.39741095,
1,252,pc1r3j034fzm0xzgpcvmu92ptdw7g46gldtk0h2nwh,Account,124.99511066,Receive from 'Xeggex Exchange'
1,252,pc1zswmlszguarh9vyj3ped47w7ef2vszmhcslwyte,Account,106.32503904,
1,252,pc1r2dhck3recc2lpddrleknd3zsscwpf2vc5n7gqc,Account,96.53,
1,252,pc1rg637fd84kt4dj7kga5th8rjrnppq7f8kjttgre,Account,90.93,
1,252,pc1zghvnev8w32mkeyvtyxn35g2vgkzd89chr7ufzx,Account,70.30535917,
1,252,pc1ravegckn4tccszck0nufe96nt7v02rxcwv3fdva,Account,62.57,
1,252,pc1rjkxs3evnz009aqulvzc3wsx3gvynyh25yn8elc,Account,51.01,
1,252,pc1reud6svem825k94p0c3nxvnru05ensepjfacqqj,Account,42.78,
1,252,pc1zx6l6lypew2vzq7j0d6v9lej5aed5seqkdwj39k,Account,27.13170992,
1,252,pc1r3hutd6wr3r8n89a5lgv9gdtdse586ky5g2m07v,Account,17.368038845,Receive from 'Wrapto Lock'
1,252,pc1rtykwgnhpw2v9sl3qf3j2mksmlzrzmyhtgzhuhk,Account,8.96637985,Receive from 'Azbit Exchange'
1,252,pc1zjfljvsy7j43mt0kungfyt9wwe4prw89zj9sres,Account,7.88383879,
1,252,pc1rrr8ryu54p4c2zfxhwad2tr3h8653dx68wgfawr,Account,6.221213809,Send to 'Azbit Exchange'
1,252,pc1z3svgsvhgwf460lspe04sslwgdtfahhucyhqsvv,Account,5.98,Receive from 'Wrapto Lock'
1,252,pc1r5prj5dhuln0grhyvs090rnakksgthvuazh8jag,Account,4.89,
1,252,pc1rn42023ydxd7zdtxmpzaupxye6srhmtmnsvk9r0,Account,4.65,
1,252,pc1rz04cs9cggpjvtjc86xmwnwvkswkx8s9hnw2220,Account,2.86,
1,252,pc1r8r49kpurd7hnvefsr79pcs9qa9k23jatlyjfw8,Account,2.68,
1,252,pc1rd5szuxfyc54edg0n63acuahe8ny49rr33xwdsr,Account,1.97315,
1,252,pc1zmrhlm7gdmkhcyfmaufkrfmfddwzq37cuzawdc4,Account,0.99,
1,252,pc1zt8vc7hac6z0dnshzg405xhycwk4rmaxhydq0d2,Account,0.99,
1,252,pc1rudp4w6f7lff4ft8uk54gq8fs9jnvf9vvx3ltuz,Account,0.9,
1,252,pc1rh3jcu8xmyv74j2lwl5sc94lfce0007hajpq569,Account,0.9,
1,252,pc1zja7qw478rtlrh33tf790sv98cpv5gdfy9fm2c4,Account,0.478,
1,252,pc1zwt7x2uynnetvut7tmrnq2lyzw0tnnkt7stf0tp,Account,0.41,
1,252,pc1zq26wwhsf6x3x0ame00p8rajlxaps54z9r2mwat,Account,0.34821486,
1,252,pc1z7703hvz66dl8g03x5tt0jrau2es4qgl5ljaa72,Account,0.24034283,
1,252,pc1z58pm24pea0kkrfymtnpg2kzkp7s86d25n0hwnl,Account,0.171734945,Send to 'Wrapto Lock'
1,252,pc1zp5q02fu6xm8x2fvrzm2kyr6ww2gwxw90qh4mu2,Account,0.16,
1,252,pc1zfpa74v7cs4zrnjswk8gnxnze3ulgw76lv7ztpg,Account,0.152802,
1,252,pc1rj94akzehlffdqut5vwzdcms46mrctu89mhv2rn,Account,0.14455,
1,252,pc1rchdkacr22kkgesrt762qdk494my6marx0y59kk,Account,0.09031719,
1,252,pc1z65u22kelhp95re97tnkm89hwfj75063zg4ad6c,Account,0.08,
1,252,pc1zv7xj9w2h9z4gu8f52y4x6lgjk459fl707ltkrk,Account,0.06,
1,252,pc1zwqqxwnvwql2pp93zlnzqdzvf7eql9vrxqmcha8,Account,0.05,
1,252,pc1zfvvkrc2uymjwty69jhc5k4qc7cma8gluh3yee6,Account,0.03,
1,252,pc1zd9sxcdyun0q74tlp2awwqytfr0rvd7a3xaxrrv,Account,0.01,
1,252,pc1zw9uxep2fpk496zv0ypnppt3ft0ntkvj9ykk7tp,Account,0.01,
1,252,pc1r5aq7azpvk308f0ym90mv84xgyvz6dp9zplah7k,Account,0.00991777,
1,252,pc1rtueawuaky4tt9djdk8c4sqp2d3l0j0cz0nrenn,Account,0.00808572,
1,252,pc1rzrf3e0c95k3k05s057cgngt76p5alt3sgrdngd,Account,0.00716882,
1,252,pc1r42t8x7j9a8etq6c2x7f9amnjgs8qnwcwkg2fxy,Account,0.00555537,
1,252,pc1rgve4gy2sqg8q4qfx4lgwcwq4lqywluz7z86lw3,Account,0.000065117,"Send to 'Wrapto Lock', Send to 'Azbit Exchange', Receive from 'Wrapto Lock'"
1,252,pc1zalp4hxp3ynrwxrzqkf0apa6p2kqwfuh55rm6xh,Account,0.000000818,
1,252,pc1zmn58qa6kq7etnlyypghup5xhwxdpqd8ghp04mk,Account,0.000000078,
1,252,pc1rrxggqtfpc4qldjywvgs3xsdx8q77ppj5eqp3ca,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1z4grjkggac7zgn8xnj5flstc2dy4nkqrlc05nfp,Account,0,Send to 'Exbitron Exchange'
1,252,pc1zv70znpx6uytv0c8268hy86zwuqn0747gwg9lay,Account,0,Send to 'Exbitron Exchange'
1,252,pc1rl88vdrraqhzq0rn2jk7gmda39tl6aw4us7nqu0,Account,0,Receive from 'Exbitron Exchange'
1,252,pc1rz2mmysc2q6pe8cmks3vcdcg6mu3q0d28cs9vly,Account,0,
1,252,pc1rapy5t0qtee3n3h0rp7cl8ydpeezgzyzy488df2,Account,0,
1,252,pc1ry08lnjqg490m3hdayxeq5x8e5v0xqdxx6e6gmn,Account,0,
1,252,pc1zqr55vcepf3hg8d80l53kglrwplkslp7naph4lv,Account,0,Send to 'Xeggex Exchange'
1,252,pc1zzd49zlhxyfjcemz4na3y5mmg3swkwz6y6sg5zm,Account,0,Send to 'Xeggex Exchange'
1,252,pc1zz5yegxmurzm2ny8ezt3tpw0ysshy3y6gxvhxnl,Account,0,Send to 'Xeggex Exchange'
1,252,pc1z3jx3sdr75q4q5eycf6acwy2vv8em2zfnalurwp,Account,0,
1,252,pc1r6c7g3k75q3ll0l6huha9y6gekqxz589cxhn5kv,Account,0,
1,252,pc1zvgmzgjr8m8n3gjlcqclju0ankrv3a6cr07549f,Account,0,Send to 'Xeggex Exchange'
1,252,pc1zq2hlrvz3kkr3kvww9dugaduu26y07k4lg9j5pe,Account,0,Send to 'Xeggex Exchange'
1,252,pc1zgg8qd2jak5s49ggck03cv6jaehmsmxtxj0y6wj,Account,0,Send to 'Xeggex Exchange'
1,252,pc1zrzpy48xjpqjtlw6ex069q2qymccqfjfm85nt6v,Account,0,Send to 'Xeggex Exchange'
1,252,pc1rrqxy87dkhmflp6d6az24t659r5yzqupx38jg5w,Account,0,
1,252,pc1z6xrafyvv3d263u4gsfelv90rl83s2u23er7t4g,Account,0,Send to 'Exbitron Exchange'
1,252,pc1z0aecugpu09v0plljawm3n9v9ayf420xcgjh2ca,Account,0,
1,252,pc1z0uyz7xerk9npl8s2df7k82njm6xpsktvahc608,Account,0,
1,252,pc1rmfw5wlce0hzhyxedgteeuszcyf4gcj505fg089,Account,0,Receive from 'Azbit Exchange'
1,252,pc1zhg6ftpumkrlug4gcaeweny7juj3stsk4y3t83x,Account,0,Send to 'Wrapto Lock'
1,252,pc1z6xr07rzmga2957n5n3lc4nsqle0nqwwgqrr0ux,Account,0,Send to 'Xeggex Exchange'
1,252,pc1zvqp34nylqyewk283egw6fq6yz3sqkquwyf74ll,Account,0,
1,252,pc1znt93cpv3jx35u0h2gdf9nhekcgw6hc38vcqk5v,Account,0,
1,252,pc1raqcjykqprfnjc0s5h7j5wcyz72s9s0gwlck56j,Account,0,Receive from 'Wrapto Lock'
1,252,pc1rlh633muwhny6gw8fvj4xq55pxafg5lgjv54erw,Account,0,"Receive from 'Azbit Exchange', Send to 'Azbit Exchange', Receive from 'Xeggex Exchange'"
1,252,pc1rxrsyzezcahl5x32s35mqypy2ny6pwrsjp2clvy,Account,0,
1,252,pc1r6zxgnxsv37l9xmslhc6un7lqm9kypwgqweddnd,Account,0,
1,252,pc1rgxn3y6smyegc3ztgslp7c6stsejcw8gu2tecz6,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1z0uhdq6p5cewmkxw6we0g60nz34jxj6s68r8ulr,Account,0,Send to 'Xeggex Exchange'
1,252,pc1rm5rnm47xyrf35vvmh0kxct68sa8vr54nlev5mf,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1rqdgkaqg54qy8p2uty75vhp09wf82ectsjxwsrh,Account,0,Receive from 'Exbitron Exchange'
1,252,pc1zfwtchdqwy2xjc6ul9kwzcp9ngce6gyx5v7zhtw,Account,0,
1,252,pc1znl8ue9m38helsng4watklqvyd4xaq50gm6q4hr,Account,0,
1,252,pc1zqa4es24v06pcgn2cye2zu8ewsgzv68q5d32wfe,Account,0,
1,252,pc1r2a2t4uasc5pnfsfvj4ncnxrd7kglnfcteyn3g6,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1r6ml2gucpjzg9q2axt38kj3gmxdgx0g9xwmk7gx,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1r9dvm0t3a5uvfsdh6660pk86u3hrxfpcceezfx2,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1rew0nn6q257n07r054zy76l4549p9eq4klq3kwp,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1rh37kpynvduj3ktpqzpvtzr8ru8x3cddghxwyuu,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1rnp9lrlkeact3ydlfz570fgdmgte7407p2wvjvk,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1rpmjh6ec66twf0mtujygp2e62q0fur9py56furt,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1zamy3xqtugu3m5kn4jxfd9qpp7m4vtde8jz5jqw,Account,0,
1,252,pc1zne6da0zmjc4je4e4mvk6ahskk7mkh3m7aruewm,Account,0,Send to 'Exbitron Exchange'
1,252,pc1zfm5kg4lngeuysxxs95mg6kledjshrynyjrgv5z,Account,0,Send to 'Xeggex Exchange'
1,252,pc1r2knlfs0alut6df65edl0l26jn3jfg4hfwwjymc,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1rmcae7tru5d05r0p0cujm2pjp2nvr9c6fpyyzyh,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1rqxdrxyjhu4lgrr5arfahjt25aq7ehvz290wzx9,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1rl2ggvwt2wvdevweazhqr8cvcr6sfj85jl7w6jt,Account,0,"Receive from 'Wrapto Lock', Receive from 'Azbit Exchange'"
1,252,pc1rw8s6em5xngvhcg9yc4eq7kc89963fatqzqst4w,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1rpfst8stlz2p8r7egm6pdxq76yk575czevhcefh,Account,0,
1,252,pc1ra49lwf0utcwk5v068c78r2ypu7x28wkex3ax86,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1rdxeauj0usf5y0nj8tyumt7ngvt27356ekzlecq,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1rgam6mrpl0cdke9usyhharfthu25x9vvppna0as,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1zlc8fgfjs0xjq5tl92saulpynqfsjem7vxf4297,Account,0,
1,252,pc1za059wg3fzfkepzaxdgaxhyr9j6dx8u86hc976p,Account,0,
1,252,pc1rhy94r6psgkvqucm6lwq3es000gedex5t9wuqah,Account,0,"Receive from 'Exbitron Exchange', Receive from 'Xeggex Exchange'"
1,252,pc1rpa9xent9lsq8n0jv06r5kfyw0jf8w9ddam6ct3,Account,0,Receive from 'Azbit Exchange'
1,252,pc1rx5l78eas7mkxumaeqf5dpmxuhgmdywmu2wx78a,Account,0,
1,252,pc1r2tw65semd75n4qlamultrmqxexf262sscjksq3,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1rurs3mfmrv8r48p8tlj40mjpnt7huhafqaeukra,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1r4yt4l39ysl7y9670dygrdrk366f3j4tqs3k9tm,Account,0,
1,252,pc1rxkk3frpfeemyutzp3pegx4nh05el0d59z4wyk2,Account,0,
1,252,pc1rc9rkmnhhvuseks3s3w3hluy07rhp0j2gtmhred,Account,0,
1,252,pc1rjkr5dt8gr6360xh9q74w4snmxuqvrsvf4pnlrg,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1zwh5g77cq3ve8d5q3srzgw439a3l46s5hmn6ej3,Account,0,
1,252,pc1rcm94v0gfqqcmewf5cgnarpdduqrf3azzwlazxx,Account,0,
1,252,pc1z3fm7rzfrwykpyu3a38n3fs2l7yaxl8tfzwwsu6,Account,0,
1,252,pc1r8lg2mwmf02gtzhte9jkahmrkgdvzjyflwwv2sf,Account,0,
1,252,pc1rl42s6y22lg39854m69slyxwygr8efwszj290n7,Account,0,
1,252,pc1z8u8483uylkq37x408gg50ut7468kq8pd9ha3cv,Account,0,Send to 'Xeggex Exchange'
1,252,pc1z8n70uxjhkt0q23fk63kzkfej5uv7ykrcjznv75,Account,0,Send to 'Wrapto Lock'
1,252,pc1rqqudfvudz8752vjef3klcjuxr9876a8h4lywsd,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1zzlcen3rxkckvghxn5jrgeskpdln2fcs5mre9js,Account,0,Send to 'Wrapto Lock'
1,252,pc1rz3pztaerjy6naanm8d9dw3zllwy6xnl2tej76j,Account,0,
1,252,pc1rxn0maa7avwdu29u52dvdk8nu7td0yyvzjz7u9v,Account,0,"Receive from 'Wrapto Lock', Receive from 'Xeggex Exchange'"
1,252,pc1zh9pj5lclytn32424rveyfgwh25fnah7sp2fgkv,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1rd0jvsw940dj4m4h2krkz7m04k09uwlyfvwgn06,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1rpfm4as949cp84twv9lz9zqaqg9ncn54xp66w35,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1z20q5xp2uu5cdvfafjx7cs3setnxc7v6hvynykn,Account,0,
1,252,pc1z4suhaqcpxzys3s77v2tsjsepp66j30wdg6rz6y,Account,0,
1,252,pc1z53jcszalsygcp4c3f64fczhdeqt0s58m0ugua3,Account,0,
1,252,pc1zamsfuksvxg4u8zxvvqxee3kh9pneq6h6xe49d0,Account,0,
1,252,pc1zdgmsq4v3hx28wszgfyaxz23k4m86w6vuv0vkqm,Account,0,
1,252,pc1zdlhcppxh3waswl9herhkld9szz3lgx0epvu9rh,Account,0,
1,252,pc1zed0fzqgx5v4spkcy62mmy3xfhf2485y7wssjq5,Account,0,
1,252,pc1zh59j670uddqv34vm4x0ahxcq37jkkmq5uaf6w7,Account,0,
1,252,pc1r4kaev2za8tzzpwh9qdzp9dqjrc8v78f8kzrfmt,Account,0,"Receive from 'Exbitron Exchange', Receive from 'Xeggex Exchange'"
1,252,pc1zm7mlznx2thc8yndhms2awzm64pl8s9fsxtkpnz,Account,0,
1,252,pc1zmsxez6s0qrravyzww6wcxe27cz2zytchgzwevc,Account,0,
1,252,pc1zptu6x9k5wmfcyygk9w9wgrtcl7kjc0qja9ux83,Account,0,
1,252,pc1zvx5tlnqpemh0mshrhp67upaqvsllcexw4gr74e,Account,0,
1,252,pc1zyzhqhpg5udcej6khyu0vuyx8uekcp5gkz2rj9c,Account,0,
1,252,pc1zz89vc4vwvrkqyazywswg4g47qlq6wttye9834l,Account,0,
1,252,pc1rx3g3ax4q27072jag27rg479excj2a38pqk2cne,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1r3wkseztdf69p9mmjgxkyj2et2d9rf8zscn7sj4,Account,0,
1,252,pc1r8qxkle04aehxsudnnuzxwmnpum96djrumkfx07,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1run7uptrc6qtws6kyx9syapynnur0x5tw890zhr,Account,0,Receive from 'Exbitron Exchange'
1,252,pc1rl0mg9t9a0w8yytd2nklpvmfye4z38ke5pcz5w4,Account,0,
1,252,pc1rry0l73mpdvfj8h5f0w6vafwc4282h2cm8vtyzp,Account,0,
1,252,pc1rcaxw2tg6054shs7eexuqh98spx7dlp9ffx8967,Account,0,Receive from 'Xeggex Exchange'
1,252,pc1r3aq37l3ldctnpfrxweq33x2f5uamcc2h2jg3pe,Account,0,
1,252,pc1rd26qlmnhz6tkyjnszza69vkdd6d93gxctgelkh,Account,0,Receive from 'Azbit Exchange'
1,252,pc1zfsdt784xzxyr85nng8nz0cf6ctr8zy73djycng,Account,0,Send to 'Exbitron Exchange'
1,252,pc1rxeuf8facwyvh5kf9cd96lkelfecl5m8lg3zumz,Account,0,
1,252,pc1rppj7ptcdfn704mc5vcevaamvst7khyflm8k0yt,Account,0,
1,252,pc1rvndd7jkhdxyaglnzes5ethzdtra64e9xtaphtj,Account,0,
1,252,pc1rxfz0c9tk85w5fk0a20wmsaulmlrwsxxqgm474m,Account,0,"Receive from 'Azbit Exchange', Receive from 'Xeggex Exchange'"
1,252,pc1rr3he7056954ge0hwxcxhldp7f92mz3f4t4c8et,Account,0,Receive from 'Azbit Exchange'
1,252,pc1rqt9rnt2spek830ue8v9qt2cpnw7yr3yd784jeh,Account,0,
1,252,pc1rl3xsa92xayld8y46azgqhu2pjn8jzptumn27kt,Account,0,
1,252,pc1zas98dfxgkhnwr4ldnu8jtgvkf85tms5syf29dz,Account,0,
1,252,pc1rmxwfjlt2e9ajsvfhxmj7r8jrtmhfspkkcva7xg,Account,0,
1,252,pc1pj4hem09lnh3y45a37c9nqcj0wjztluljawstzc,Validator,1000,
1,252,pc1plhg0hcs2a9lglvp9x49ghr67pq7al7rjdnp6tu,Validator,1000,
1,252,pc1p260ks5sxfcq63yjv0xkfnpegy05kvrckt05ksq,Validator,1000,
1,252,pc1p6ehgu6uk58q96wdd5e8zn9fuynje459ean2u8l,Validator,1000,
1,252,pc1p8vmp003ksff265w8x4e09t3wyu2feagx60z4kj,Validator,1000,
1,252,pc1pqqy7qplzf7urhc4sjz0m489yh2qdhg7xrrwepq,Validator,1000,
1,252,pc1pv6g8wpxj38pyzq6eea4lqawuguy9qzwd8h9thp,Validator,1000,
1,252,pc1p5wchn6q5rjvgkcwrnuxmjvw3sul78z04ugxtum,Validator,1000,
1,252,pc1pt5ye3mn6m7sk7hnvqrcwtulxu98jjpdzsqdl3x,Validator,1000,
1,252,pc1p2e3azne70lz2jhqj9qw94lzlhyc8wyrzga33cn,Validator,1000,
1,252,pc1px4ndjgukdu8cnydupmk386qtdy54z23vc4trwc,Validator,1000,
1,252,pc1psftcygqm6n5uwdkgqg3vpe9dzvvg8z82k6jfm6,Validator,1000,
1,252,pc1puhljqcykj26v54wjjs0rfsugd8emf86925p0wm,Validator,1000,
1,252,pc1p8ml442hrmszyq35nsuvah6hljm50h0ys5r0pnl,Validator,1000,
1,252,pc1pjwv282w89aywwwfngg450fhtx87j5xyx07gxv8,Validator,1000,
1,252,pc1pzn620ltrpt64zsw569huqr7jqwk82a93ph8u5g,Validator,1000,
1,252,pc1p0jvklkych8tj4x5qapea0902kwxmwwfvm5885s,Validator,1000,
1,252,pc1p0m6uuxptlukmj583ncs6fea9cjftsjcaa0403q,Validator,1000,
1,252,pc1p5v7q9krtc6rp837p20x5wg4wmn39scvav4jg0s,Validator,1000,
1,252,pc1pfrd5yuvatavn2y8h6cs57yu3glkj630gk4zzgh,Validator,1000,
1,252,pc1phlly64vf4arq38wwxmsmxypxext24vzear3cfy,Validator,1000,
1,252,pc1pnewc64uvzv86uw43a26r80lv0aa9p62glkz5x6,Validator,1000,
1,252,pc1p6es0rmzp8jud7uvxd3z0t7zv67uj3yhnqhdqzs,Validator,1000,
1,252,pc1pda0r462e26puknz76lda2gvqlt2w26ctzp0hdw,Validator,1000,
1,252,pc1pfq78chkzqfdm8dqn56yd42lrzd3zqguuxw5846,Validator,1000,
1,252,pc1p5sg5ll88ydr6khr0pdkdgdlmjndtgu5ghhj4vj,Validator,1000,
1,252,pc1p7xs9l987zf4ac6snrt4jkdf9u03cwj6vjczg5t,Validator,1000,
1,252,pc1p98r06c0zc3eku6dy8s2dvl4ut2uz0plmfkj62v,Validator,1000,
1,252,pc1pd025kh2y75am6tcppjzjdw2v55a2tm2sqgswd7,Validator,1000,
1,252,pc1prpg60597hy78xjdr2gnc5ggvwwafs3pxvdldj0,Validator,1000,
1,252,pc1psu4lla7y76juuecg93ja6r2hrvhhld2tg0nsd7,Validator,1000,
1,252,pc1pusgjgdeq4st9p4aw32rmregmxgdwx872lyq3vq,Validator,1000,
1,252,pc1p0rsay52tdeh5ahtnn9nz70dampql5pkz8cjx2u,Validator,1000,
1,252,pc1p46c5x989y9sd86c0tqlxn7cht8vdlayvfqnh67,Validator,1000,
1,252,pc1p5h3hmj20p25ljgzyxcq5y53w0wt2wzlf77tvj6,Validator,1000,
1,252,pc1p5k79qrr9kfss2dmhfted2tw0dudaads7tfnedc,Validator,1000,
1,252,pc1p7lh2y4rngqpr3zgjwn23u4lxulnjgm62y6w4m5,Validator,1000,
1,252,pc1pclue447hgfhh6k9f6xlt9p3f7pc6g667auqkh4,Validator,1000,
1,252,pc1pex74klkjvkxjh2uf3lvap2r8eyv7plwka92suh,Validator,1000,
1,252,pc1pfcawl3f3zfwp3ds89ys9x8lxxap9d98w0yw7qn,Validator,1000,
1,252,pc1pfdkgj0c95q0tslrph6u090kp9fawqdzzg060av,Validator,1000,
1,252,pc1phgrpem4nygsnj2knm6q9024azhyp3lqfl4a6p6,Validator,1000,
1,252,pc1pj0xey248vkc22yk3qq8etl4y0au8hszwjvu2s5,Validator,1000,
1,252,pc1pjd5yq07k6r9g39c3taah7ltztq7mc2cn4y4jp0,Validator,1000,
1,252,pc1pjm42c2sv528l83nx699mqredkpjtxak3su74p0,Validator,1000,
1,252,pc1pjspw2qw0zyqhwa67quwhpj8dlfhqhf9dt79hw7,Validator,1000,
1,252,pc1ppn2dw4h9sxapxfcuaukfqp2vf56n4q4rv7xh4r,Validator,1000,
1,252,pc1pqnmgtal4k585vm834atg44l2mpgudj3uk9gau4,Validator,1000,
1,252,pc1prwunkg33lhayzny0jmpnhuku2tvzyylsyfr2vr,Validator,1000,
1,252,pc1pvg46l2m5u0qr4u3dufjz9whx8zm4t0suwefu8f,Validator,1000,
1,252,pc1pxewk2wx6yrn2suw75se4h0qk8puf93cx0vftre,Validator,1000,
1,252,pc1pyse4xshaln055d0h2snpd4frqdmpq0ktcydt78,Validator,1000,
1,252,pc1p84447yk66m8qadwkuhm9t76tpz4e3snjh2x8zp,Validator,1000,
1,252,pc1peux46yh8l7zzprcemn949qt7ygrt6uctj6e93t,Validator,1000,
1,252,pc1pgpxv950yar8nnxm4w8yjg7v7ft9pczkn4wy5l0,Validator,1000,
1,252,pc1p2cxtdvsfvpkqs7gd0qzwd6mxwh3che87wwrlhg,Validator,1000,
1,252,pc1p2vqgja08u9dac64ety3apamsuzcg4kdg4hfxhk,Validator,1000,
1,252,pc1p7hds0uzp0azvt5pzhucjvs5jf7athwerjz07r5,Validator,1000,
1,252,pc1p7ykzqqwfqjf673zf7ge3dgs38umwwqrs4m86hd,Validator,1000,
1,252,pc1pj822pelck6v627s4yuyurlgvwdz88vd9whm358,Validator,1000,
1,252,pc1psggdtvvfh262285sqnvmgaydc3362z2um4ay6t,Validator,1000,
1,252,pc1pxuqx9gaqujj2zaak2hq0wtsal52zmhc3qevgda,Validator,1000,
1,252,pc1pz9wfhq45ujj0yj3cfp7u2a9hhmft62ma7gm2v0,Validator,1000,
1,252,pc1pltxme2p72gs4hkfmtp67eg4y048u9eemzg8huw,Validator,1000,
1,252,pc1pst3dw80yq9wqr083z36um6pwd6wg6snpdul9ye,Validator,1000,
1,252,pc1pwfx0qnv0lnksdfzerk23p5za8afa0rsdqt2dmk,Validator,1000,
1,252,pc1p8yrwv0ye88jduzf9gluwvkm0g7pm9uta872x4h,Validator,1000,
