Rank,CommunityID,Address,Type,Stake/Balance,Special-Interaction
1,33,pc1ppfvddqensutvuux2rh6m23d0dr0v9qkdv53p6u,Validator,1000,
1,33,pc1pq2eegtkcxaugysat8zhpczrcqf60t5857mzull,Validator,1000,
1,33,pc1p6040zrrh6e6rwf7xwdkph6vmyp448n56f9l4m6,Validator,1000,
1,33,pc1ps92rqcpclvqj2cp987srfl2p6uss3ntznvsrn0,Validator,1000,
1,33,pc1pw7h8wk3mhee7r76ezx0f70hzvu0vpahyzhk3xl,Validator,1000,
1,33,pc1plslrxdxnhu7je0p5zld6428kdslwwkn4gkfvqy,Validator,1000,
1,33,pc1pxqegkjcm9gyr9gwt25xxdnz5aqtfd43gr2ll9c,Validator,1000,
1,33,pc1puv2ad9sez25hf9xhplcgq8pnyrana8qawa86td,Validator,1000,
1,33,pc1p0rh0nd266w2dh5vz89xjrvmx2a8nwnmmzdwa9t,Validator,1000,
1,33,pc1p0yt533jv83jcf83q7ukzxws03aprzfnz9mjcug,Validator,1000,
1,33,pc1pckdkzu2smwgs4a3ld32fltkwle6m0ml6xc5pp8,Validator,1000,
1,33,pc1p0yw44kf38w43ms4khud03k4ht2q6pn7qc03t2j,Validator,1000,
1,33,pc1p5mtwyr2fyu023g7fpnn5fq6rjzcnfaw4typ40h,Validator,1000,
1,33,pc1pguj027z09vtptva9yp7p6jznukprez5zsaags4,Validator,1000,
1,33,pc1pnv2vej6frdgdugfe7a66gxgpl8dc7xzlkg6ldk,Validator,1000,
1,33,pc1pnw8pz2q0a09r242fuwfxmtds8uze77rjr3lj70,Validator,1000,
1,33,pc1ptnqsst87y2rp9k44mlyts9pm7j3m7wr8gf29k9,Validator,1000,
1,33,pc1px3s0czgaz3634j8qarcqzwp7ke8clcfx4tyqqg,Validator,1000,
1,33,pc1pcufgpc2ucy53q6cnmh9pfg506lq8l44qn0qd06,Validator,1000,
1,33,pc1p5hzl964fl8jrhpv9n9ank346sa0gn9pwcgqpzj,Validator,1000,
1,33,pc1pjesganjch98gfnmqr9u2wxurk79kg8j4s5jdgw,Validator,1000,
1,33,pc1pl80xcdhwpkyecpg3f8h2yajpuv9xqvkmvet582,Validator,1000,
1,33,pc1pmk983cv73uzkj0pkwnl0ud73r5nrut9cg55rfh,Validator,1000,
1,33,pc1pnzk6n3ptmhp3y9ync88v67x8ylkdgvhdqlprfy,Validator,1000,
1,33,pc1pshka58rlwtf3w6zew0yqvugrzl4avjcmtz7cm7,Validator,1000,
1,33,pc1puhlm6mlcyqtss8mts2yhafmemarwneegsnu20d,Validator,1000,
1,33,pc1p6agklwjag2l9005ae9yn3rawl7updjykcpmc0n,Validator,1000,
1,33,pc1pxrfdekq8umjxrxpcyyt7xv27jpzl770u7aasmj,Validator,1000,
1,33,pc1phphs2zmde58wu66r0t0c2q4da5fl7u96mxcgwf,Validator,1000,
1,33,pc1p6pxwzgsese9pt8vltue6mar4e4mace5yq7yqlu,Validator,1000,
1,33,pc1p4tah4eserft9m7avj9565edzjyxk94lxrnn2fl,Validator,1000,
1,33,pc1p4202lr2s3v4x7w7xwwefc396vphhd8f650ylwy,Validator,1000,
1,33,pc1p06qh3hc0rphfundrjfh8syuzpelse7mchtkrn4,Validator,1000,
1,33,pc1p0vmru02xy3vewlnj3vxgqng5gruu7u8f82euth,Validator,1000,
1,33,pc1p6glf4xtvkdmwhmzh5nv432ykvq4zs9n5npahfx,Validator,1000,
1,33,pc1p6rh7d6fckhejw272d20htzr0x0a8gfecxjq9qf,Validator,1000,
1,33,pc1pehf7avelzqn29flmt4g9fx5x74pn2xafqey9p9,Validator,1000,
1,33,pc1pjdpwh0rc550mz520yp3jptn5lnkf5zlfaefa50,Validator,1000,
1,33,pc1pjp65d0hy49wkf90uelm7mayke24v0ktuqaqgsx,Validator,1000,
1,33,pc1pqvdp0gtp20rum6nqev8e4dj5xfwn0l0d70rzmz,Validator,1000,
1,33,pc1pvh2p0kllqt6mdhkrlz8lc7xzckhmd7txaskrtc,Validator,1000,
1,33,pc1py67amqlltpy7xly52d2ra9xeylfny2a4798ycj,Validator,1000,
1,33,pc1p8ytgtu4ga0c08v0w8ug4uhtde0z66l703tkf7n,Validator,1000,
1,33,pc1pn463cfaa5q86w6645u4wwhqyd40z64s5nr3fv7,Validator,1000,
1,33,pc1p39qrapkxg5h35e627nmaq26scdskrwwqmv4l9y,Validator,1000,
1,33,pc1p8zq3u3repm0gwdx39mughy99rpqcgate9gfzfw,Validator,1000,
1,33,pc1p02dgc52vxux52y8j0s3wlw2pnf7nxm4k43ah3s,Validator,1000,
1,33,pc1p269wl996ve57zdh06g8xfnllfwc7mtfjhd2f9e,Validator,1000,
1,33,pc1p7mjp6qccpyvfj03x8h5napwyhfhy8qgzu8d460,Validator,1000,
1,33,pc1pt8legzd7m8u5d75l0km5dvs60uj77cfl890yem,Validator,1000,
1,33,pc1p07tg3gxv6cgntd9eacd6w28zp9fmtcnyvwew56,Validator,1000,
1,33,pc1p0aac7gec0ptkase9qz9x5gr860tthzrwra9ts5,Validator,1000,
1,33,pc1p0jf3yz4ulggt0dq0cz9jlhqwxscu3j9r6k2m6t,Validator,1000,
1,33,pc1p0ve780fe9wa0c8zzxq6z349970gkjr562803nv,Validator,1000,
1,33,pc1p23h3rmuuj078f9hatw7tuqpsnhyy85wymyd79a,Validator,1000,
1,33,pc1p2jt8c959hza7ztls83h0xd2fdx74t9ahljm8gs,Validator,1000,
1,33,pc1p2lgjccuageux6xvksrt4aw82nzxuf0wf73jnv2,Validator,1000,
1,33,pc1p37wskle6j3sh4q3vmzh7gwamg86wm6spws705f,Validator,1000,
1,33,pc1p3asv4vh4c30d4282kwer9stpdd62pmh2d5l2x5,Validator,1000,
1,33,pc1p3dh2wkh77dpsk20q2h9mej4frp52wg0r7pta0f,Validator,1000,
1,33,pc1p3fjgxhk2nmwv2tsxemhqrgh7k0uu6rd9mwsmxj,Validator,1000,
1,33,pc1p3vvmadm5vh5npq4j9mk605cv5xc2npv44enezp,Validator,1000,
1,33,pc1p4fql2ac3knz7c29vtjgpj2d6zt7wk29vjhlmxj,Validator,1000,
1,33,pc1p4hhy76gy7tz95548qkcj88j8sftgyywfkn285v,Validator,1000,
1,33,pc1p4upcd59hghs8klnarzrll5wkty0z2u96nktjwp,Validator,1000,
1,33,pc1p4vd7gecnfjenjqynm48ufz7gvdzmd6altuu70z,Validator,1000,
1,33,pc1p4wa3hp5hm5su9umkpqmjvz0mm3ya0d72mgt2tk,Validator,1000,
1,33,pc1p4xw0m28gqkd42e8xtmfjslrree9qegf6pyzwlx,Validator,1000,
1,33,pc1p59tqtz65dqt7af7dc5avsdhu6ukzcj7vek5cwj,Validator,1000,
1,33,pc1p60858fut4mwxpze2wap9jtd6kvmvumpm32rfxs,Validator,1000,
1,33,pc1p65qhh6czqsq4yu94skw8hzfv67n40lt0j4ys5y,Validator,1000,
1,33,pc1p6eqnygax0q88ktcqmmydfkt49c78jfzjjqrh9q,Validator,1000,
1,33,pc1p6jktmtkt2eatcdcaqnlmpnn0egv8zy056rcfkg,Validator,1000,
1,33,pc1p6uqganzeqqlx3rcgwjqzelegfu055svyxx02mc,Validator,1000,
1,33,pc1p6ur34fh4rfn4ghp5t5ldcesp2lhc383ur5242r,Validator,1000,
1,33,pc1p6ut4ky3usv98fuqswdlz7xstvjarv2e434hjqk,Validator,1000,
1,33,pc1p6z9ypvva23net3wd8yysp7kfhcwm3ggtx3ku2c,Validator,1000,
1,33,pc1p7fvdhnwqrm56g9g4mwr6lz0fnyy4ge399a8mkg,Validator,1000,
1,33,pc1p7hxgqqnx07vu0l39uuue9tyzlrsvulqe2u6cld,Validator,1000,
1,33,pc1p7qjtc79dyldgvtvn2d6ge3xy4zms4gjvy0uk2u,Validator,1000,
1,33,pc1p803wcce9pqmr9mcwqzjghh32ngxeydcxuvny5d,Validator,1000,
1,33,pc1p8g2plmy7egtf4tfexf29t3rq5hesa9h24h9q7q,Validator,1000,
1,33,pc1p8h9jvzm30hut8ctyek93v9exlegws48gwn525e,Validator,1000,
1,33,pc1p8vk7hktnu9qf43nl3agu8fwwllc9gjgcf7v7rf,Validator,1000,
1,33,pc1p8z2xrmp7x0c52qeg2q0yu395ymtd3g9vgtqs83,Validator,1000,
1,33,pc1p95hrtgnr6lg5l889m4xrpdu65uk9mlce3vjl90,Validator,1000,
1,33,pc1p97kvwearfjxdtuc0lpdakmwr3x6zw36dn60t9w,Validator,1000,
1,33,pc1p9k06ekplc6sfgjx6vana5e4d2wh7mnaef8y5s3,Validator,1000,
1,33,pc1p9l5e4e00kupdz637pjwjxx0t20lt0hcusgfk92,Validator,1000,
1,33,pc1p9vcdpcqchhhlvs4xmkpykdjcykj9jaeju4tsqt,Validator,1000,
1,33,pc1pa3k26vjgpv4axc2atgese4343vqazz3ezf5scl,Validator,1000,
1,33,pc1pa77qagptjx7vth258x0rnz0aydqrckh9kchjr9,Validator,1000,
1,33,pc1pafkvvrhxqytm6cjauhp82xrkfjsevg8k3hl6gh,Validator,1000,
1,33,pc1palpcntcqnkcdwz2jslrs70zwul7fyka47gnx37,Validator,1000,
1,33,pc1payx3z0kdmkv4hlxdkzx7lczg806382t6pt3t64,Validator,1000,
1,33,pc1pca6t8asdk4aad5dgnz6wglprpxpt6d300ze8mx,Validator,1000,
1,33,pc1pcedlfhawj55mrgyl503zfh4pmdymmpqafrqvnu,Validator,1000,
1,33,pc1pcfp77utdu0x67dtxacqzm5egplhqkstkmt0ren,Validator,1000,
1,33,pc1pcndr3rz2tq4hed2d4sscr08vmck7u6v8cwpewk,Validator,1000,
1,33,pc1pcpkxaf9kq3rv0t557nvrutnk76wezacwz52zkz,Validator,1000,
1,33,pc1pcv4tuay6alj3mcphplsn5l5aca3kpf7sq82egw,Validator,1000,
1,33,pc1pcw8j3c9td4eaw7s5q7wf0qc5rvz3fqt78k9pez,Validator,1000,
1,33,pc1pd3v0j3ef9rlxh02vmeftmsu408pd0fwga8quw7,Validator,1000,
1,33,pc1pdg8jrx7m8a4gtfdj7qzzejrgjacqx5q4utc4k0,Validator,1000,
1,33,pc1pdket74vn3xmrsc44vt4835swe2r5pull0uncav,Validator,1000,
1,33,pc1pdxpmsnvv5luhdwcf3nl6mwf67pvscgmck24e9r,Validator,1000,
1,33,pc1pe0966ugxzeq6jyufkrwu26zk8asx3zaj0afkrc,Validator,1000,
1,33,pc1pehm4rtq9petrzqseqahqt33a9m95jhwlwxvan6,Validator,1000,
1,33,pc1pej9x88ht3ax35tt8nhyg7eyxng58r57kvuyx9e,Validator,1000,
1,33,pc1pejcdft53ulhl8m0l2x88zxzwjtktnwntrh29um,Validator,1000,
1,33,pc1peqgv4v86mdu9pcrsgdqx7z9fjt5dw594gqmcmg,Validator,1000,
1,33,pc1pewv20gyjr8gju5ft6x4ekuhzqldft9434lrswv,Validator,1000,
1,33,pc1pf0vp0dyx0j4d8xcmlh72w9dvr4fs38ue4lqjse,Validator,1000,
1,33,pc1pf3ecldpcufzue6fmpup2cs0pgetdgz8s6ysx8e,Validator,1000,
1,33,pc1pfd4qdngng383yext06pfjk8cdlgl67wxdt96n4,Validator,1000,
1,33,pc1pfreh5p6j6x6qmr2u7v3pqpyum5lhr07ra5ktc2,Validator,1000,
1,33,pc1pfrlqj4z8l6eaepdhsdmx9vwm8xqc443gjhxuj5,Validator,1000,
1,33,pc1pfy0txlzlrxkahz4dzljptp6ntcp2p6tr5hld2r,Validator,1000,
1,33,pc1pfy6f7q8thkdlgke9xflgnccznauju37q66dky7,Validator,1000,
1,33,pc1pgs9sxhwa58s4fesv0s28ljgs4vjl3pkxxfz0mm,Validator,1000,
1,33,pc1pgtv24kh9je75clv2xu6q7cuejkxztues6l7u6g,Validator,1000,
1,33,pc1ph3sz979z2ugukskc43d7nlnsagksqn5hvqpqh0,Validator,1000,
1,33,pc1pj5d4em2a7d6s8pczmgj5gta2e3py6e4kgt5z06,Validator,1000,
1,33,pc1pj7vuuyd4y8y0ua3gprxtvc9yv0sg7plykp043m,Validator,1000,
1,33,pc1pj8x8rc8l85uwcjzqy5unsd7gfcsr35hugfrr43,Validator,1000,
1,33,pc1pjupr4trncrrkzw8mfw52n3pp53z3vu03v86ldj,Validator,1000,
1,33,pc1pjzkf732md7sgvtvux5v2ewr7rex0yxj3pu2c4c,Validator,1000,
1,33,pc1pk3g3u9mlcnp4ws4cvk5y2vcnwn5gd3d2uflj8c,Validator,1000,
1,33,pc1pk5x9wt6q3zqqcu5xtxa92xynyawztznw2z9p6w,Validator,1000,
1,33,pc1pk9vvpzphddz0ck9mvw29uxwfpxht7gkh25hw3a,Validator,1000,
1,33,pc1pkanh285gf2uh3asn4cux48j9jsmxh028gm3hw2,Validator,1000,
1,33,pc1pkj8h6du6m74jyr6nuhrc0f6nzz3w83uwz8rwe8,Validator,1000,
1,33,pc1pl997j5ucmd9j67nr73tu8rk3wk2kysss0z2wsn,Validator,1000,
1,33,pc1pla6az4y7k8jmvrv7lvl4kpt2lg28rtug7q7mzv,Validator,1000,
1,33,pc1pllm8zghs27uqfgwdq9ec7jsfx5jndg0gkxne9g,Validator,1000,
1,33,pc1pmmt05md5u79kkg3hajdna5r86jfz2h2exv4746,Validator,1000,
1,33,pc1pmxzdy8fp7kfw6c5wmu7gwpm7utk8dmd3yyf7e7,Validator,1000,
1,33,pc1pn44yyag6t6aheg3qanxd5970zkjy8e23rxcd8n,Validator,1000,
1,33,pc1pn5uuwzk4wujasfrnyxzlh8p3nm3wz3rthx7nxl,Validator,1000,
1,33,pc1pna70e3pmlwws9m5ktenyefmnukl54we06j3cvr,Validator,1000,
1,33,pc1pnhgfmhzh4ndsx2wc3htc0u3y4jcpqcws2wkwhr,Validator,1000,
1,33,pc1ppc6nv4n4efxx7n3rhrv0ngzf65wjazmskvya2x,Validator,1000,
1,33,pc1ppcvhd9dqkj6sa52msecrn7sx9uzf56ts64w5t8,Validator,1000,
1,33,pc1ppfdduzggkz730r0ul3h0a02hnvn4jy9rq90fpa,Validator,1000,
1,33,pc1ppfqtvx7l4fzkq8c5trke8hgsraqq7dlsrcmqxx,Validator,1000,
1,33,pc1ppj8h03v7h7ktdsrn2atjp24hcthzlsff9fq0jr,Validator,1000,
1,33,pc1ppkt7zupj0rqw7ke9hpz2nztxr5tzdj9q2vlsht,Validator,1000,
1,33,pc1ppswny2fkqr9c8amqv5ezmctz9w2x2nxan7arqq,Validator,1000,
1,33,pc1ppyn9dayl4t8tygzfx8qwpcqzlxrcm5482cuvqc,Validator,1000,
1,33,pc1pq029eaeukkd4jheyx5qkqrpl9rhsnkaeed4y3w,Validator,1000,
1,33,pc1pq03vxqns8rm2j396zmuugcvc56t70v8z6hz8wu,Validator,1000,
1,33,pc1pq4qsf4z0huh5xryc5ekja4c5dmkuhyzvch6efl,Validator,1000,
1,33,pc1pqapz98ty2gfgy2380gfhaphyjywz3lym7usfl2,Validator,1000,
1,33,pc1pqcsnzsmkgn309d2aktgk2x859setwh0vkpf6td,Validator,1000,
1,33,pc1pqfcdq3ucl62gyr87mdtfj6qzdwg954z7xdsx6g,Validator,1000,
1,33,pc1pql4nvpp8ddtaj2qsq6mge6uu26djn49znu63h7,Validator,1000,
1,33,pc1pqle0w5rk3xlnr60ynj4nuxh64x9405ruvrdar4,Validator,1000,
1,33,pc1pr0uz2ty7ytnn5y9auw7u2ypucnjppzpsfhnkdq,Validator,1000,
1,33,pc1prplp4z5xyv07rsz746dqccx7ddxq555fuc7326,Validator,1000,
1,33,pc1prr2jn59w6247jwrg0n8e6u7tsjz7c4s5em90t6,Validator,1000,
1,33,pc1prtvsc3kna43eesqmple8kkqfrawuly8nmgvh6k,Validator,1000,
1,33,pc1prxwyuka3dd4v6ttyfeh0kw59cvjw8s9ef0ffrf,Validator,1000,
1,33,pc1pryu4lk0hmtcxmptvrntt7392je35dgzldr39du,Validator,1000,
1,33,pc1ps3c7ckhvsdh63wv6c9l849d3dzyzge37v78j50,Validator,1000,
1,33,pc1ps4gy07sp0qc43k02mkfpqrvnur0dh9du7dkqtz,Validator,1000,
1,33,pc1psgpc04waym7ypxphm4wgwrkx94srswyzdxvcjf,Validator,1000,
1,33,pc1psqv46upj8fmgean0ps4d5llvvsjdrucx40t30c,Validator,1000,
1,33,pc1pt0ynpy925qupkglayg22v8th0kzt0l3za6lftp,Validator,1000,
1,33,pc1pt74y8sned3jf8aarmtc5r62479c02593kc0z88,Validator,1000,
1,33,pc1ptpf863476ctwks7u9kfjfs94w0766pnj0zt20x,Validator,1000,
1,33,pc1ptqhx8d2k0rep3qgtg0n4mt44umfusx0jgwfgys,Validator,1000,
1,33,pc1puum3w5arcseqc35sty6ker2retazky8ufdn8wq,Validator,1000,
1,33,pc1puvnseg963qh4pagmsgkarc2vy3fxydzd8vxva5,Validator,1000,
1,33,pc1pv2ky8l84dwyjqkg2mlah6wnue2z7njqfgfx26c,Validator,1000,
1,33,pc1pveuqq4e00aasrz2k0jr7t0lwsxemf6g6qxsfxn,Validator,1000,
1,33,pc1pw04m5m27v3y8efr5s0zruf0dnpm3dudnweetgw,Validator,1000,
1,33,pc1pw5wlfuwn26f875tkee8kj3gsdxp3p53q3yerdv,Validator,1000,
1,33,pc1pwcssa55e890uaslv4jckg6r5ky40qad7n558ea,Validator,1000,
1,33,pc1pweepyjlp94h3k6ncm08k5xgfh026ecjsmvnr5d,Validator,1000,
1,33,pc1px2gs86du3tuwpmt0s82uvxdgkzk7e095vt9uq2,Validator,1000,
1,33,pc1px69p5rapfw6z39naqsjs8t0zdwazhv49tnul6p,Validator,1000,
1,33,pc1pxz4jsluzz66e4jzukjxt9xg5z4562t20tc93vv,Validator,1000,
1,33,pc1py528j7eaqa4g9z7tvppfqcmqaxr9q806wvq388,Validator,1000,
1,33,pc1pys32yqjp6vjn5fpltx90924yjv0kjsgh708st2,Validator,1000,
1,33,pc1pysx6yuhp8er65tkqy4huyqnd9gwtpk3rj4f5yx,Validator,1000,
1,33,pc1pz9hg6pzfs3epjvj4fppqa8tw0g9lfjf40k5sg9,Validator,1000,
1,33,pc1p0w065d036f3sry8e9ksj38z8637tvku0h6yrle,Validator,1000,
1,33,pc1p6lth77la7nxqdwx9e43sh4730m6emmpgdc7qzk,Validator,1000,
1,33,pc1p8gz99pwhuhj7tuu95f36w8g3ydgjc72y2t5ewd,Validator,1000,
1,33,pc1pew9wevrgy9aeugy6jfqf9januww5pglklxcq9l,Validator,1000,
1,33,pc1pfmxxnatfelsxn6zpjdr7j56jg98jatkaum5kfs,Validator,1000,
1,33,pc1pk3prshe75rge6qk604e7d00t7907zd0ffwn3ff,Validator,1000,
1,33,pc1pl22y2mtmcrkrw5mpt77nkxp605xqy0e543lufm,Validator,1000,
1,33,pc1pnypq43jdln834w3xj6x2um9kwge060kz6ywccm,Validator,1000,
1,33,pc1psqrrwpgsfsg4rny0vdfejdnv57zz56vj072xy2,Validator,1000,
1,33,pc1pt2q08q9de5zwvp34ve6kr9nkeelx3m7azawqgf,Validator,1000,
1,33,pc1phg8jc0rxwhsq8mvqvx077qyrj6hvunrzg9hhwn,Validator,1000,
1,33,pc1phsn7zc438cesdnx8hnsn5u3p9jcdrjmdn2rduy,Validator,1000,
1,33,pc1pl2exrt9zh85p2upluejgz08ultu6rnc7984e5d,Validator,1000,
1,33,pc1pt4w2wuavrweddzqjfyk62wurtc3rju6adwpagh,Validator,1000,
1,33,pc1pfu28vf2wkgfgeaspw8ypmfxgs4dqf2tc968jkn,Validator,1000,
1,33,pc1p9l4r27a36c5348c8denqqeh0e3nzaztpahurdl,Validator,1000,
1,33,pc1pfuqd536vwrzxx97wrjw502xg2gnfpmzgc4kqds,Validator,1000,
1,33,pc1pjxx7p5u0sz9avx7002qjvt05sh72djuuecyem8,Validator,1000,
1,33,pc1pkfrw6cg3cr000w3s4m4tk7mum3q6xr54hc97d4,Validator,1000,
1,33,pc1pknfm7n576dxax4ltyzl4h84u9tpvrmztmu2swf,Validator,1000,
1,33,pc1pknxqa039zh76y5a93rqah3hwm6dsek53dlxgge,Validator,1000,
1,33,pc1pkx0zm7a8dd32xq26495a63swj8wydclfrpl8em,Validator,1000,
1,33,pc1ppsa6npyxkq6ka56ygrwltv2rhsxjqzw59grzq0,Validator,1000,
1,33,pc1prk04nz07hc07jglyjmv8axc8ht24dta4juc8w6,Validator,1000,
1,33,pc1ptllxufzpp8q9cldytd3y9ev94d40ddl9frmn7r,Validator,1000,
1,33,pc1pu0r4r26vp3y5nehes8falamyrdx0t6cpc7676q,Validator,1000,
1,33,pc1pug7yrf5hscc7wh9u8mhp8an3wmahfutu69a0pv,Validator,1000,
1,33,pc1pwnqe20dpsmkuqv9j3j93yma4g0fm6hht33zvzl,Validator,1000,
1,33,pc1pye7dgkx2gch44f7yf88lamea5h6vw3mdnzskux,Validator,1000,
1,33,pc1pys4c05zn6j8g9kfmjzzrvcasa8x92wl4a3crw0,Validator,1000,
1,33,pc1pzes6l6w2d3t7k2aj38s45uge0wdp7v74azqf89,Validator,1000,
1,33,pc1pamaeq8fnvm5xjgm9glgdruqupey4zl5vp8nmcr,Validator,1000,
1,33,pc1pelfv2569epp3pcxvu05y56pam5fr89mzu0ftz8,Validator,1000,
1,33,pc1pl9c5wn49af069948trdatg22wslcmv4run3yc8,Validator,1000,
1,33,pc1pclld4ldrj0r3e3ajxgqdx7khv6d67te4lyec9p,Validator,284,
1,33,pc1p9m3yyl3yu5eqm386c8zq82s4kngf3p77yh96he,Validator,0.49,
1,33,pc1p3wwxtuvvazg67h8em3p8uahhqzapgxepaltvu6,Validator,0.09,
1,33,pc1pradhzdszt9xxt7vvv0jct8ea7lrnlgszfz2ar5,Validator,0.09,
1,33,pc1pya4jur259s4fhgzhr07zqdzqf5y96qflkaayem,Validator,0.09,
2,1,pc1rqdzn8ejde8ll2de7nxgrhs9hkzuxmsv43mz6ae,Account,231,
2,1,pc1rejlcu64a7gcyyl7fek6yg6aj4uzcx3g84pjp0z,Account,228.2,
2,1,pc1rs9gj7pkwuwfhsrau79dsrfp07x0pk2458uhn7t,Account,227.51,
2,1,pc1r7f89fttenehu24urnc695q64uac87hdsx0fhhe,Account,227.51,
2,1,pc1rfj7c7pxwdtuaeuv6shkj3vnuuqllylsmq7r4l8,Account,221.812166735,
2,1,pc1rzn78x80wuu86dkktg8tdt76hk08a2n6nxjrnej,Account,217,
2,1,pc1rew3my62hhqzjlnj3rwum7zqcx646za5a5z93zd,Account,203.72,
2,1,pc1phsz7j6perazlqw85xwpedhgyfj5558mwt2gh75,Validator,1000,
2,1,pc1phuhn6ux7dj5q2wggap2gmm2kf7rfhkkt34dnpg,Validator,1000,
2,1,pc1pj867c9wzj6a8jggw6h89frhute8v6fjfzvktcg,Validator,1000,
2,1,pc1pjpst3qdvm5vr7pj9vqakmakn7dyxgksqdfxz8k,Validator,1000,
2,1,pc1plvhwdq8v00jwuvaagm0zdl6mz6p9jv677yq8wr,Validator,1000,
2,1,pc1pn9quhmlhc888cgjxqz4wg35szd778y4tyfczt0,Validator,1000,
2,1,pc1pnzgc02v08yd0kzdwa6wy96alv0wnkryg30vqdc,Validator,1000,
2,1,pc1ps7jdw06pjckuu42xjx6z5kq4h3yas7m06fgdeg,Validator,1000,
2,1,pc1pudu0mazy8f080tck23lphpexym578vx34rzr5j,Validator,1000,
2,1,pc1pv87kksa9k5tueyfj96jmcf3uzh5sw0d35usc4f,Validator,1000,
2,1,pc1pvrplslzskvxnewm73dhq3qx9ag4seuhk85g6k6,Validator,1000,
2,1,pc1pwk48hdm4pza8vhzjstvutz8tnplkxshvdzqaqh,Validator,1000,
2,1,pc1pygjkwxzke6v4nwnxgnxt6tq99athksmtukqmf7,Validator,1000,
2,1,pc1p8cyz6denk5n3g0pmng8yf3ar9ekxr7rv847td3,Validator,1000,
2,1,pc1pecxyccsc49h99rfqwjkvp4jz4lqp8k44zakvv8,Validator,1000,
2,1,pc1przgpxqdrrncuxpt5jam7trpz6f52saxmf6wgyj,Validator,1000,
2,1,pc1p8dj5hvqu4rfcqf4qthajyn64we6zxewhdh60y4,Validator,1000,
2,1,pc1p236t3fl2ecej4c6mfl3ydcp0nxh3283nlwjjlw,Validator,1000,
2,1,pc1p308ds26c3hzghwjn0jcjeeml56a3vgvej3m6l6,Validator,1000,
2,1,pc1p3qmvs5m92z5zk8afmzyknmf4hs3zxanq59z9d9,Validator,1000,
2,1,pc1p3zsn9s50a56nu2522vvu5x5fenavvm4x6wr58s,Validator,1000,
2,1,pc1p6v8sus2vuj4qtlhjj0xs900pc2j5yx35h6gdda,Validator,1000,
2,1,pc1pa36adcwt8ydf0m3te97w5smarep62mep8c8m5f,Validator,1000,
2,1,pc1p9pg2aqrne6ez3hsz023hrffxdvkva0gues7wfs,Validator,1000,
2,1,pc1pm8k87k3cywz0x0uzc8xr0ryp32f5fslqsf906c,Validator,1000,
2,1,pc1p0d4dhupm00krqxz0nzp26j5jyhddlu7zpslg7h,Validator,1000,
2,1,pc1p5z58xn4hvqyh64nkg25d58jhn4rflvfma2quej,Validator,1000,
2,1,pc1p4tdyrfdwsm27t0wc8r5w82k9xsfr72tmy3wc66,Validator,1000,
2,1,pc1p4zq69u7hrxnc6exgppumj7j95hwz9ae2ntmc8y,Validator,1000,
2,1,pc1pa6gmct36s9042azzs6q0ft5skzwpwz96ggpqk3,Validator,1000,
2,1,pc1pfv3cx0ul92gv0uk49zfal0ga2f7px2l36auxaw,Validator,1000,
2,1,pc1p64lknmny3tcgarg5tkxkaj6sj896mk775sgfs2,Validator,1000,
2,1,pc1pax04vqznk27hnd9k2gmdskpnzcw06y5ara54n0,Validator,1000,
